"url","http_status","canonical","title","duplicate_title","title_contains_ellipsis","meta_description","h1","category","product_name","sku","purity","weight","dimensions","missing_standalone_weight","missing_sku","product_image_count"
"https://www.ddasilver.com/products/floral-panel-silver-purse-405g","200","https://www.ddasilver.com/products/floral-panel-silver-purse-405g","DDA 405 Gram Floral Panel Silver Purse in Agra | DDA Silver","false","false","DDA 405 Gram Floral Panel Silver Purse at DDA Silver in Agra. A 405 gram purse in confirmed 92.5% silver with dense floral, scalloped, and striped panels with…","DDA 405 Gram Floral Panel Silver Purse","Purse","DDA 405 Gram Floral Panel Silver Purse","PR-2201","92.5%","405 g","","false","false","1"
"https://www.ddasilver.com/products/floral-relief-covered-silver-serving-bowl","200","https://www.ddasilver.com/products/floral-relief-covered-silver-serving-bowl","Floral-Relief Covered Silver Serving Bowl in… | DDA Silver","false","true","Floral-Relief Covered Silver Serving Bowl at DDA Silver in Agra. A large round covered silver serving bowl with floral relief band and clear lid. Weight: 500…","Floral-Relief Covered Silver Serving Bowl","Utensils","Floral-Relief Covered Silver Serving Bowl","DDA-UT-BW-110","92.5%","500 g","Height: 3 in | Diameter: 9 in","false","false","1"
"https://www.ddasilver.com/products/floral-scroll-ghungroo-thali-set-10in-500g","200","https://www.ddasilver.com/products/floral-scroll-ghungroo-thali-set-10in-500g","DDA 10 Inch Floral Scroll Ghungroo Pooja Thali… | DDA Silver","false","true","DDA 10 Inch Floral Scroll Ghungroo Pooja Thali Set at DDA Silver in Agra. A 500 gram, 10-inch Pooja Thali Set in confirmed 92.5% silver with floral…","DDA 10 Inch Floral Scroll Ghungroo Pooja Thali Set","Utensils","DDA 10 Inch Floral Scroll Ghungroo Pooja Thali Set","DDA-UT-PT-2207","92.5%","500 g","Diameter: 10 in","false","false","1"
"https://www.ddasilver.com/products/floral-scroll-leaf-rim-thali-set-11in-950g","200","https://www.ddasilver.com/products/floral-scroll-leaf-rim-thali-set-11in-950g","DDA 11 Inch Floral Scroll Leaf Rim Pooja Thali… | DDA Silver","false","true","DDA 11 Inch Floral Scroll Leaf Rim Pooja Thali Set at DDA Silver in Agra. A 950 gram, 11-inch Pooja Thali Set in confirmed 92.5% silver with dense floral…","DDA 11 Inch Floral Scroll Leaf Rim Pooja Thali Set","Utensils","DDA 11 Inch Floral Scroll Leaf Rim Pooja Thali Set","DDA-UT-PT-2211","92.5%","950 g","Diameter: 11 in","false","false","1"
"https://www.ddasilver.com/products/fluted-floral-bird-handle-four-glass-silver-lemon-set","200","https://www.ddasilver.com/products/fluted-floral-bird-handle-four-glass-silver-lemon-set","Fluted Floral Bird-Handle Four-Glass Silver… | DDA Silver","false","true","Fluted Floral Bird-Handle Four-Glass Silver Lemon Set at DDA Silver in Agra. A five-piece 92.5% silver lemon set with a sculptural bird-handle ewer and four…","Fluted Floral Bird-Handle Four-Glass Silver Lemon Set","Utensils","Fluted Floral Bird-Handle Four-Glass Silver Lemon Set","DDA-UT-JG-91","92.5%","1500 g","","false","false","1"
"https://www.ddasilver.com/products/fluted-floral-lidded-silver-sindoor-dani","200","https://www.ddasilver.com/products/fluted-floral-lidded-silver-sindoor-dani","Fluted Floral-Lidded Silver Sindoor Dani in Agra | DDA Silver","false","false","Fluted Floral-Lidded Silver Sindoor Dani at DDA Silver in Agra. A silver Sindoor Dani weighing 35 g, with a fluted body, floral relief and fitted domed lid…","Fluted Floral-Lidded Silver Sindoor Dani","Gifts","Fluted Floral-Lidded Silver Sindoor Dani","SD-13","92.5%","35 g","Height: 2.5 in | Diameter: 2 in","false","false","1"
"https://www.ddasilver.com/products/fluted-shoulder-floral-silver-bottle","200","https://www.ddasilver.com/products/fluted-shoulder-floral-silver-bottle","Fluted-Shoulder Floral Silver Bottle in Agra | DDA Silver","false","false","Fluted-Shoulder Floral Silver Bottle at DDA Silver in Agra. A silver bottle weighing 400 g and standing 9.5 in high, with a fluted shoulder, engraved floral…","Fluted-Shoulder Floral Silver Bottle","Utensils","Fluted-Shoulder Floral Silver Bottle","DDA-UT-BT-100","92.5%","400 g","Height: 9.5 in","false","false","1"
"https://www.ddasilver.com/products/footed-platform-lakshmi-ganesha-silver-idols","200","https://www.ddasilver.com/products/footed-platform-lakshmi-ganesha-silver-idols","Footed Platform Lakshmi Ganesha Silver Idols… | DDA Silver","false","true","Footed Platform Lakshmi Ganesha Silver Idols at DDA Silver in Agra. A semi-solid 92.5% silver Lakshmi Ganesha pair on separate ornate footed platforms…","Footed Platform Lakshmi Ganesha Silver Idols","Idols","Footed Platform Lakshmi Ganesha Silver Idols","SSM-LG-7","92.5%","500 g","Height: 3.5 in","false","false","1"
"https://www.ddasilver.com/products/four-arm-ganesha-silver-idol","200","https://www.ddasilver.com/products/four-arm-ganesha-silver-idol","Four-Arm Ganesha Silver Idol in Agra | DDA Silver","false","false","Four-Arm Ganesha Silver Idol at DDA Silver in Agra. A hollow 99.80% pure silver four-arm Ganesha idol for devotional display. Weight: 20 g. Height: 2 in.","HM-GN-2 — Four-Arm Ganesha Silver Idol","Idols","Four-Arm Ganesha Silver Idol","HM-GN-2","99.80%","20 g","Height: 2 in","false","false","1"
"https://www.ddasilver.com/products/four-arm-ganesha-silver-idol-on-lotus","200","https://www.ddasilver.com/products/four-arm-ganesha-silver-idol-on-lotus","Four-Arm Ganesha Silver Idol on Lotus in Agra | DDA Silver","false","false","Four-Arm Ganesha Silver Idol on Lotus at DDA Silver in Agra. A hollow 99.80% pure silver four-arm Ganesha idol seated on an engraved lotus pedestal. Weight…","HM-GN-9 — Four-Arm Ganesha Silver Idol on Lotus","Idols","Four-Arm Ganesha Silver Idol on Lotus","HM-GN-9","99.80%","30 g","Height: 3 in","false","false","1"
"https://www.ddasilver.com/products/four-bowl-square-silver-serving-set","200","https://www.ddasilver.com/products/four-bowl-square-silver-serving-set","Four-Bowl Square Silver Serving Set in Agra | DDA Silver","false","false","Four-Bowl Square Silver Serving Set at DDA Silver in Agra. A square embossed silver serving tray fitted with four round bowls. Weight: 660 g. Supplied size: 8…","Four-Bowl Square Silver Serving Set","Utensils","Four-Bowl Square Silver Serving Set","DDA-UT-BW-102","92.5%","660 g","Width: 8 in | Depth: 8 in","false","false","1"
"https://www.ddasilver.com/products/four-inch-rounded-silver-kalash","200","https://www.ddasilver.com/products/four-inch-rounded-silver-kalash","Four-Inch Rounded Silver Kalash in Agra | DDA Silver","false","false","Four-Inch Rounded Silver Kalash at DDA Silver in Agra. Four-Inch Rounded Silver Kalash in 99.80% pure silver, featuring a balanced four-inch form with a…","Four-Inch Rounded Silver Kalash","Utensils","Four-Inch Rounded Silver Kalash","DDA-UT-KL-84","99.80%","200 g","Height: 4 in","false","false","1"
"https://www.ddasilver.com/products/frosted-engraved-silver-wine-bottle","200","https://www.ddasilver.com/products/frosted-engraved-silver-wine-bottle","Frosted Engraved Silver Wine Bottle in Agra | DDA Silver","false","false","Frosted Engraved Silver Wine Bottle at DDA Silver in Agra. A frosted silver wine bottle weighing 725 g and standing 10.5 in high, with floral engraving and…","Frosted Engraved Silver Wine Bottle","Utensils","Frosted Engraved Silver Wine Bottle","DDA-UT-BT-106","92.5%","725 g","Height: 10.5 in","false","false","1"
"https://www.ddasilver.com/products/ganesha-green-stone-silver-sindoor-dani","200","https://www.ddasilver.com/products/ganesha-green-stone-silver-sindoor-dani","Ganesha Green Stone Silver Sindoor Dani in Agra | DDA Silver","false","false","Ganesha Green Stone Silver Sindoor Dani at DDA Silver in Agra. A round 92.5% silver Sindoor Dani with Ganesha medallion, green stones and lotus-petal rim…","Ganesha Green Stone Silver Sindoor Dani","Gifts","Ganesha Green Stone Silver Sindoor Dani","SD-01","92.5%","155 g","Height: 2 in","false","false","1"
"https://www.ddasilver.com/products/ganesha-silver-idol-cobra-hood","200","https://www.ddasilver.com/products/ganesha-silver-idol-cobra-hood","Ganesha Silver Idol with Cobra Hood in Agra | DDA Silver","false","false","Ganesha Silver Idol with Cobra Hood at DDA Silver in Agra. A hollow 99.80% pure silver four-arm Ganesha idol crowned by a raised cobra hood with engraved…","HM-GN-16 — Ganesha Silver Idol with Cobra Hood","Idols","Ganesha Silver Idol with Cobra Hood","HM-GN-16","99.80%","50 g","Height: 4 in","false","false","1"
"https://www.ddasilver.com/products/ganesha-silver-idol-riding-mushak","200","https://www.ddasilver.com/products/ganesha-silver-idol-riding-mushak","Ganesha Silver Idol Riding Mushak in Agra | DDA Silver","false","false","Ganesha Silver Idol Riding Mushak at DDA Silver in Agra. A hollow 99.80% pure silver four-arm Ganesha idol riding Mushak on an engraved round pedestal…","HM-GN-14 — Ganesha Silver Idol Riding Mushak","Idols","Ganesha Silver Idol Riding Mushak","HM-GN-14","99.80%","25 g","Height: 3 in","false","false","1"
"https://www.ddasilver.com/products/ganesha-silver-idol-with-arch","200","https://www.ddasilver.com/products/ganesha-silver-idol-with-arch","Ganesha Silver Idol with Arch in Agra | DDA Silver","false","false","Ganesha Silver Idol with Arch at DDA Silver in Agra. A hollow 99.80% pure silver Ganesha idol framed by an ornate arch. Weight: 20 g. Height: 2.5 in.","HM-GN-1 — Ganesha Silver Idol with Arch","Idols","Ganesha Silver Idol with Arch","HM-GN-1","99.80%","20 g","Height: 2.5 in","false","false","1"
"https://www.ddasilver.com/products/ganesha-silver-idol-with-silver-turban","200","https://www.ddasilver.com/products/ganesha-silver-idol-with-silver-turban","Ganesha Silver Idol with Silver Turban in Agra | DDA Silver","false","false","Ganesha Silver Idol with Silver Turban at DDA Silver in Agra. A hollow 99.80% pure silver seated Ganesha idol wearing an engraved silver turban. Weight: 10 g…","HM-GN-6 — Ganesha Silver Idol with Silver Turban","Idols","Ganesha Silver Idol with Silver Turban","HM-GN-6","99.80%","10 g","Height: 2 in","false","false","1"
"https://www.ddasilver.com/products/ganesha-silver-idol-with-yellow-dhoti","200","https://www.ddasilver.com/products/ganesha-silver-idol-with-yellow-dhoti","Ganesha Silver Idol with Yellow Dhoti in Agra | DDA Silver","false","false","Ganesha Silver Idol with Yellow Dhoti at DDA Silver in Agra. A hollow 99.80% pure silver Ganesha idol with a hand-painted yellow dhoti. Weight: 28 g. Height…","HM-GN-3 — Ganesha Silver Idol with Yellow Dhoti","Idols","Ganesha Silver Idol with Yellow Dhoti","HM-GN-3","99.80%","28 g","Height: 2.5 in","false","false","1"
"https://www.ddasilver.com/products/ganesha-under-arch-round-silver-coin-10g","200","https://www.ddasilver.com/products/ganesha-under-arch-round-silver-coin-10g","DDA 10 Gram Ganesha Under Arch Round Silver… | DDA Silver","false","true","DDA 10 Gram Ganesha Under Arch Round Silver Coin at DDA Silver in Agra. A 10 gram silver piece featuring Ganesha seated beneath an ornamental arch…","DDA 10 Gram Ganesha Under Arch Round Silver Coin","Coin","DDA 10 Gram Ganesha Under Arch Round Silver Coin","DDA-COIN-20260822-041","99.80%","10 g","","false","false","1"
"https://www.ddasilver.com/products/gemstone-three-tier-silver-hatri","200","https://www.ddasilver.com/products/gemstone-three-tier-silver-hatri","Gemstone Three-Tier Silver Hatri in Agra | DDA Silver","false","false","Gemstone Three-Tier Silver Hatri at DDA Silver in Agra. A lightweight three-tier silver Hatri with green and yellow stone accents and an Om flag for Diwali…","Gemstone Three-Tier Silver Hatri","Gifts","Gemstone Three-Tier Silver Hatri","DDA-GF-PICS-23","92.5%","125 g","Height: 8 in","false","false","1"
"https://www.ddasilver.com/products/geometric-silver-clutch-400g","200","https://www.ddasilver.com/products/geometric-silver-clutch-400g","Geometric Silver Clutch in Agra | DDA Silver","false","false","Geometric Silver Clutch at DDA Silver in Agra. A structured 92.5% silver clutch defined by geometric relief panels, a central peacock motif, engraved borders…","PR-12 — Geometric Silver Clutch","Purse","Geometric Silver Clutch","PR-12","92.5%","400 g","","false","false","1"
"https://www.ddasilver.com/products/george-v-all-silver-oval-coin-15g-single-face","200","https://www.ddasilver.com/products/george-v-all-silver-oval-coin-15g-single-face","DDA 15 Gram George V Oval Silver Coin Front in… | DDA Silver","false","true","DDA 15 Gram George V Oval Silver Coin Front at DDA Silver in Agra. A 15 gram silver piece featuring a single-face all-silver George V portrait…","DDA 15 Gram George V Oval Silver Coin Front","Coin","DDA 15 Gram George V Oval Silver Coin Front","DDA-COIN-20260822-052","99.80%","15 g","","false","false","1"
"https://www.ddasilver.com/products/george-v-all-silver-oval-coin-5g","200","https://www.ddasilver.com/products/george-v-all-silver-oval-coin-5g","DDA 5 Gram George V Oval Silver Coin in Agra | DDA Silver","false","false","DDA 5 Gram George V Oval Silver Coin at DDA Silver in Agra. A 5 gram silver piece featuring an all-silver George V portrait and floral reverse…","DDA 5 Gram George V Oval Silver Coin","Coin","DDA 5 Gram George V Oval Silver Coin","DDA-COIN-20260822-060","99.80%","5 g","","false","false","2"
"https://www.ddasilver.com/products/george-v-all-silver-round-coin-5g","200","https://www.ddasilver.com/products/george-v-all-silver-round-coin-5g","DDA 5 Gram George V Round Silver Coin in Agra | DDA Silver","false","false","DDA 5 Gram George V Round Silver Coin at DDA Silver in Agra. A 5 gram silver piece featuring an all-silver George V portrait and ornamental reverse…","DDA 5 Gram George V Round Silver Coin","Coin","DDA 5 Gram George V Round Silver Coin","DDA-COIN-20260822-003","99.80%","5 g","","false","false","1"
"https://www.ddasilver.com/products/george-v-two-tone-oval-coin-100g","200","https://www.ddasilver.com/products/george-v-two-tone-oval-coin-100g","DDA 100 Gram George V Two-Tone Oval Silver… | DDA Silver","false","true","DDA 100 Gram George V Two-Tone Oval Silver Coin at DDA Silver in Agra. A 100 gram silver piece featuring an oval gold-tone George V portrait and decorative…","DDA 100 Gram George V Two-Tone Oval Silver Coin","Coin","DDA 100 Gram George V Two-Tone Oval Silver Coin","DDA-COIN-20260822-008","99.80%","100 g","","false","false","1"
"https://www.ddasilver.com/products/george-v-two-tone-oval-coin-10g","200","https://www.ddasilver.com/products/george-v-two-tone-oval-coin-10g","DDA 10 Gram George V Two-Tone Oval Silver Coin… | DDA Silver","false","true","DDA 10 Gram George V Two-Tone Oval Silver Coin at DDA Silver in Agra. A 10 gram silver piece featuring an oval gold-tone George V portrait and decorative…","DDA 10 Gram George V Two-Tone Oval Silver Coin","Coin","DDA 10 Gram George V Two-Tone Oval Silver Coin","DDA-COIN-20260822-004","99.80%","10 g","","false","false","1"
"https://www.ddasilver.com/products/george-v-two-tone-oval-coin-15g-single-face","200","https://www.ddasilver.com/products/george-v-two-tone-oval-coin-15g-single-face","DDA 15 Gram George V Two-Tone Oval Silver Coin… | DDA Silver","false","true","DDA 15 Gram George V Two-Tone Oval Silver Coin Front at DDA Silver in Agra. A 15 gram silver piece featuring a single-face gold-tone George V portrait…","DDA 15 Gram George V Two-Tone Oval Silver Coin Front","Coin","DDA 15 Gram George V Two-Tone Oval Silver Coin Front","DDA-COIN-20260822-050","99.80%","15 g","","false","false","1"
"https://www.ddasilver.com/products/george-v-two-tone-oval-coin-20g","200","https://www.ddasilver.com/products/george-v-two-tone-oval-coin-20g","DDA 20 Gram George V Two-Tone Oval Silver Coin… | DDA Silver","false","true","DDA 20 Gram George V Two-Tone Oval Silver Coin at DDA Silver in Agra. A 20 gram silver piece featuring an oval gold-tone George V portrait and decorative…","DDA 20 Gram George V Two-Tone Oval Silver Coin","Coin","DDA 20 Gram George V Two-Tone Oval Silver Coin","DDA-COIN-20260822-005","99.80%","20 g","","false","false","1"
"https://www.ddasilver.com/products/george-v-two-tone-oval-coin-25g","200","https://www.ddasilver.com/products/george-v-two-tone-oval-coin-25g","DDA 25 Gram George V Two-Tone Oval Silver Coin… | DDA Silver","false","true","DDA 25 Gram George V Two-Tone Oval Silver Coin at DDA Silver in Agra. A 25 gram silver piece featuring an oval gold-tone George V portrait and decorative…","DDA 25 Gram George V Two-Tone Oval Silver Coin","Coin","DDA 25 Gram George V Two-Tone Oval Silver Coin","DDA-COIN-20260822-006","99.80%","25 g","","false","false","1"
"https://www.ddasilver.com/products/george-v-two-tone-oval-coin-50g","200","https://www.ddasilver.com/products/george-v-two-tone-oval-coin-50g","DDA 50 Gram George V Two-Tone Oval Silver Coin… | DDA Silver","false","true","DDA 50 Gram George V Two-Tone Oval Silver Coin at DDA Silver in Agra. A 50 gram silver piece featuring an oval gold-tone George V portrait and decorative…","DDA 50 Gram George V Two-Tone Oval Silver Coin","Coin","DDA 50 Gram George V Two-Tone Oval Silver Coin","DDA-COIN-20260822-007","99.80%","50 g","","false","false","1"
"https://www.ddasilver.com/products/george-v-two-tone-oval-coin-5g","200","https://www.ddasilver.com/products/george-v-two-tone-oval-coin-5g","DDA 5 Gram George V Two-Tone Oval Silver Coin… | DDA Silver","false","true","DDA 5 Gram George V Two-Tone Oval Silver Coin at DDA Silver in Agra. A 5 gram silver piece featuring an oval gold-tone George V portrait paired with a…","DDA 5 Gram George V Two-Tone Oval Silver Coin","Coin","DDA 5 Gram George V Two-Tone Oval Silver Coin","DDA-COIN-20260822-070","99.80%","5 g","","false","false","2"
"https://www.ddasilver.com/products/george-v-two-tone-round-silver-coin-5g","200","https://www.ddasilver.com/products/george-v-two-tone-round-silver-coin-5g","DDA 5 Gram George V Two-Tone Round Silver Coin… | DDA Silver","false","true","DDA 5 Gram George V Two-Tone Round Silver Coin at DDA Silver in Agra. A 5 gram silver piece featuring a gold-tone George V portrait and ornamental reverse…","DDA 5 Gram George V Two-Tone Round Silver Coin","Coin","DDA 5 Gram George V Two-Tone Round Silver Coin","DDA-COIN-20260822-002","99.80%","5 g","","false","false","1"
"https://www.ddasilver.com/products/gilded-arch-four-glass-silver-lemon-set","200","https://www.ddasilver.com/products/gilded-arch-four-glass-silver-lemon-set","Gilded Arch Four-Glass Silver Lemon Set in Agra | DDA Silver","false","false","Gilded Arch Four-Glass Silver Lemon Set at DDA Silver in Agra. A five-piece 92.5% silver lemon set with an elephant-spout lidded jug and four glasses…","Gilded Arch Four-Glass Silver Lemon Set","Utensils","Gilded Arch Four-Glass Silver Lemon Set","DDA-UT-JG-95","92.5%","1600 g","","false","false","1"
"https://www.ddasilver.com/products/glass-floral-band-silver-bottle","200","https://www.ddasilver.com/products/glass-floral-band-silver-bottle","Glass Floral-Band Silver Bottle in Agra | DDA Silver","false","false","Glass Floral-Band Silver Bottle at DDA Silver in Agra. A transparent glass bottle with silver floral bands, fitted cap and gold-tone inner base, supplied at…","Glass Floral-Band Silver Bottle","Utensils","Glass Floral-Band Silver Bottle","DDA-UT-BT-99","92.5%","125 g","Height: 11 in","false","false","1"
"https://www.ddasilver.com/products/gold-accent-peacock-canopy-silver-singhasan","200","https://www.ddasilver.com/products/gold-accent-peacock-canopy-silver-singhasan","Gold-Accent Peacock-Canopy Silver Singhasan in… | DDA Silver","false","true","Gold-Accent Peacock-Canopy Silver Singhasan at DDA Silver in Agra. A silver singhasan weighing 1,720 g, with gold accents, peacock details, a suspended canopy…","Gold-Accent Peacock-Canopy Silver Singhasan","Gifts","Gold-Accent Peacock-Canopy Silver Singhasan","SG-19","92.5%","1720 g","Width: 10 in | Depth: 8 in","false","false","1"
"https://www.ddasilver.com/products/gold-accent-rama-silver-idol-tall-arch","200","https://www.ddasilver.com/products/gold-accent-rama-silver-idol-tall-arch","Gold-Accent Rama Silver Idol Beneath Tall Arch… | DDA Silver","false","true","Gold-Accent Rama Silver Idol Beneath Tall Arch at DDA Silver in Agra. A hollow 99.80% pure silver standing Rama idol with a bow and arrow beneath a tall…","HM-RM-15 — Gold-Accent Rama Silver Idol Beneath Tall Arch","Idols","Gold-Accent Rama Silver Idol Beneath Tall Arch","HM-RM-15","99.80%","90 g","Height: 6 in","false","false","1"
"https://www.ddasilver.com/products/gold-accent-rama-sita-silver-idol-pair","200","https://www.ddasilver.com/products/gold-accent-rama-sita-silver-idol-pair","Gold-Accent Rama Sita Silver Idol Pair in Agra | DDA Silver","false","false","Gold-Accent Rama Sita Silver Idol Pair at DDA Silver in Agra. A hollow 99.80% pure silver seated Rama and Sita idol pair with a bow, raised blessing hands…","HM-RM-14 — Gold-Accent Rama Sita Silver Idol Pair","Idols","Gold-Accent Rama Sita Silver Idol Pair","HM-RM-14","99.80%","80 g","Height: 4 in","false","false","1"
"https://www.ddasilver.com/products/gold-accent-shivling-silver-idol-tripundra","200","https://www.ddasilver.com/products/gold-accent-shivling-silver-idol-tripundra","Gold-Accent Shivling Silver Idol with… | DDA Silver","false","true","Gold-Accent Shivling Silver Idol with Tripundra at DDA Silver in Agra. A hollow 99.80% pure silver Shivling idol with painted tripundra marks, an elongated…","HM-SH-9 — Gold-Accent Shivling Silver Idol with Tripundra","Idols","Gold-Accent Shivling Silver Idol with Tripundra","HM-SH-9","99.80%","20 g","Height: 2.5 in","false","false","1"
"https://www.ddasilver.com/products/gold-and-pink-crest-octagonal-silver-box","200","https://www.ddasilver.com/products/gold-and-pink-crest-octagonal-silver-box","Gold-and-Pink Crest Octagonal Silver Box in Agra | DDA Silver","false","false","Gold-and-Pink Crest Octagonal Silver Box at DDA Silver in Agra. An octagonal embossed silver keepsake box with gold-tone and pink floral crest. Weight: 230 g…","Gold-and-Pink Crest Octagonal Silver Box","Gifts","Gold-and-Pink Crest Octagonal Silver Box","DDA-GF-PICS-41","92.5%","230 g","Width: 4 in | Depth: 3 in","false","false","1"
"https://www.ddasilver.com/products/gold-lattice-green-fringe-silver-purse","200","https://www.ddasilver.com/products/gold-lattice-green-fringe-silver-purse","Gold Lattice Green Fringe Silver Purse in Agra | DDA Silver","false","false","Gold Lattice Green Fringe Silver Purse at DDA Silver in Agra. A 92.5% silver purse combining gold-toned lattice panels, floral engraving, a jeweled bird clasp…","Gold Lattice Green Fringe Silver Purse","Purse","Gold Lattice Green Fringe Silver Purse","PR-19","92.5%","645 g","","false","false","1"
"https://www.ddasilver.com/products/gold-lattice-pearl-fringe-silver-clutch-purse","200","https://www.ddasilver.com/products/gold-lattice-pearl-fringe-silver-clutch-purse","Gold-Lattice Pearl-Fringe Silver Clutch Purse… | DDA Silver","false","true","Gold-Lattice Pearl-Fringe Silver Clutch Purse at DDA Silver in Agra. A silver-and-gold clutch purse weighing 414 g, with floral lattice, pearl fringe, jeweled…","Gold-Lattice Pearl-Fringe Silver Clutch Purse","Purse","Gold-Lattice Pearl-Fringe Silver Clutch Purse","PR-24","92.5%","414 g","","false","false","1"
"https://www.ddasilver.com/products/gold-tone-floral-silver-purse-730g","200","https://www.ddasilver.com/products/gold-tone-floral-silver-purse-730g","Gold-Tone Floral Silver Purse in Agra | DDA Silver","false","false","Gold-Tone Floral Silver Purse at DDA Silver in Agra. A rounded gold-tone 92.5% silver purse enriched with layered floral relief, multicolored stones, a…","PR-3 — Gold-Tone Floral Silver Purse","Purse","Gold-Tone Floral Silver Purse","PR-3","92.5%","730 g","","false","false","1"
"https://www.ddasilver.com/products/gold-tone-vessel-floral-thali-set-9in-275g","200","https://www.ddasilver.com/products/gold-tone-vessel-floral-thali-set-9in-275g","DDA 9 Inch Floral Pooja Thali Set with… | DDA Silver","false","true","DDA 9 Inch Floral Pooja Thali Set with Gold-Tone Vessels at DDA Silver in Agra. A 275 gram, 9-inch Pooja Thali Set in confirmed 92.5% silver with a…","DDA 9 Inch Floral Pooja Thali Set with Gold-Tone Vessels","Utensils","DDA 9 Inch Floral Pooja Thali Set with Gold-Tone Vessels","DDA-UT-PT-2205","92.5%","275 g","Diameter: 9 in","false","false","1"
"https://www.ddasilver.com/products/grand-concentric-line-silver-plate","200","https://www.ddasilver.com/products/grand-concentric-line-silver-plate","Grand Concentric-Line Silver Plate in Agra | DDA Silver","false","false","Grand Concentric-Line Silver Plate at DDA Silver in Agra. Grand Concentric-Line Silver Plate in 99.80% pure silver, featuring a broad serving profile with an…","Grand Concentric-Line Silver Plate","Utensils","Grand Concentric-Line Silver Plate","DDA-UT-PL-48","99.80%","250 g","Diameter: 9 in","false","false","1"
"https://www.ddasilver.com/products/grand-painted-kamdhenu-silver-idol-floral-om-blanket","200","https://www.ddasilver.com/products/grand-painted-kamdhenu-silver-idol-floral-om-blanket","Grand Painted Kamdhenu Silver Idol with Floral… | DDA Silver","false","true","Grand Painted Kamdhenu Silver Idol with Floral Om Blanket at DDA Silver in Agra. A grand hollow 99.80% pure silver Kamdhenu cow-and-calf idol with a…","HM-KM-17 — Grand Painted Kamdhenu Silver Idol with Floral Om Blanket","Idols","Grand Painted Kamdhenu Silver Idol with Floral Om Blanket","HM-KM-17","99.80%","600 g","Height: 5.5 in","false","false","1"
"https://www.ddasilver.com/products/grand-painted-ram-darbar-silver-idol-set","200","https://www.ddasilver.com/products/grand-painted-ram-darbar-silver-idol-set","Grand Painted Ram Darbar Silver Idol Set in Agra | DDA Silver","false","false","Grand Painted Ram Darbar Silver Idol Set at DDA Silver in Agra. A grand hollow 99.80% pure silver Ram Darbar set with Rama, Sita, Lakshmana, and Hanuman in…","HM-RM-7 — Grand Painted Ram Darbar Silver Idol Set","Idols","Grand Painted Ram Darbar Silver Idol Set","HM-RM-7","99.80%","850 g","Height: 10 in","false","false","1"
"https://www.ddasilver.com/products/grand-peacock-floral-silver-jhula","200","https://www.ddasilver.com/products/grand-peacock-floral-silver-jhula","Grand Peacock Floral Silver Jhula in Agra | DDA Silver","false","false","Grand Peacock Floral Silver Jhula at DDA Silver in Agra. A grand 92.5% silver peacock jhula weighing 2155 g, with a 10 × 8 inch singhasan measured…","Grand Peacock Floral Silver Jhula","Jhula","Grand Peacock Floral Silver Jhula","JH-09","92.5%","2155 g","Singhasan dimensions: 10 × 8 in","false","false","1"
"https://www.ddasilver.com/products/grand-seated-ganesha-silver-idol","200","https://www.ddasilver.com/products/grand-seated-ganesha-silver-idol","Grand Seated Ganesha Silver Idol in Agra | DDA Silver","false","false","Grand Seated Ganesha Silver Idol at DDA Silver in Agra. A large seated Ganesha silver idol with a bowl of sweets and mouse companion. Weight: 3,120 g. Height…","Grand Seated Ganesha Silver Idol","Idols","Grand Seated Ganesha Silver Idol","SSM-GN-3","92.5%","3120 g","Height: 9 in","false","false","1"
"https://www.ddasilver.com/products/green-stone-floral-chain-silver-purse","200","https://www.ddasilver.com/products/green-stone-floral-chain-silver-purse","Green Stone Floral Chain Silver Purse in Agra | DDA Silver","false","false","Green Stone Floral Chain Silver Purse at DDA Silver in Agra. A handled 92.5% silver purse with gold-toned floral accents, a central green oval stone and its…","Green Stone Floral Chain Silver Purse","Purse","Green Stone Floral Chain Silver Purse","PR-21","92.5%","550 g","","false","false","1"
"https://www.ddasilver.com/products/green-stone-silver-clutch-600g","200","https://www.ddasilver.com/products/green-stone-silver-clutch-600g","Green-Stone Silver Clutch in Agra | DDA Silver","false","false","Green-Stone Silver Clutch at DDA Silver in Agra. An ornate 92.5% silver clutch accented with a central green stone, pearl and crystal details, delicate…","PR-7 — Green-Stone Silver Clutch","Purse","Green-Stone Silver Clutch","PR-7","92.5%","600 g","","false","false","1"
"https://www.ddasilver.com/products/hammered-six-glass-silver-lemon-set","200","https://www.ddasilver.com/products/hammered-six-glass-silver-lemon-set","Hammered Six-Glass Silver Lemon Set in Agra | DDA Silver","false","false","Hammered Six-Glass Silver Lemon Set at DDA Silver in Agra. A seven-piece 92.5% silver lemon set with a lidded jug and six matching glasses, combining a bright…","Hammered Six-Glass Silver Lemon Set","Utensils","Hammered Six-Glass Silver Lemon Set","DDA-UT-JG-94","92.5%","1290 g","","false","false","1"
"https://www.ddasilver.com/products/handled-four-bowl-silver-serving-set","200","https://www.ddasilver.com/products/handled-four-bowl-silver-serving-set","Handled Four-Bowl Silver Serving Set in Agra | DDA Silver","false","false","Handled Four-Bowl Silver Serving Set at DDA Silver in Agra. A square handled silver serving tray with four matching bowls and ornate edging. Weight: 771 g…","Handled Four-Bowl Silver Serving Set","Utensils","Handled Four-Bowl Silver Serving Set","DDA-UT-BW-103","92.5%","771 g","Width: 8 in | Depth: 8 in","false","false","1"
